 0   355.3185374 1.04619015388    
 0   355.3389704 1.04331274991    
 0   355.3594035 1.04548645884    
 0   355.3798363 1.03912768505    
 0   355.4207024 1.03464415396    
 0   355.4411353 1.03424217132    
 0   355.4615682 1.03055309245    
 0   355.4820013 1.0254425568     
 0   355.5024342 1.02225234938    
 0   355.5228671 1.02520513637    
 0   355.5433001 1.02441005295    
 0   355.5637331 1.01862422615    
 0   355.5841660 1.01692188649    
 0   355.6045990 1.01397964952    
 0   355.6250320 1.00971568498    
 0   355.6454649 1.00563120595    
 0   355.6658979 1.00502133391    
 0   355.6863310 1.00616925674    
 0   355.7067639 0.998684561867   
 0   355.7271968 0.998471713053   
 0   355.7476299 0.997792319115   
 0   355.7680628 0.990440040464   
 0   355.7884957 0.993019474134   
 0   355.8089287 0.986178420372   
 0   355.8293617 0.966579963424   
 0   355.8497946 0.941553298148   
 0   355.8702276 0.915820052356   
 0   355.8906606 0.892646988709   
 0   355.9110935 0.869659091357   
 0   355.9315264 0.85956525145    
 0   355.9519595 0.857194428555   
 0   355.9723925 0.859361013974   
 0   355.9928254 0.871156336913   
 0   356.0132584 0.89091335969    
 0   356.0336914 0.922539059572   
 0   356.0541244 0.943339992843   
 0   356.0745572 0.961309464299   
 0   356.0949903 0.97265384171    
 0   356.1154233 0.9750658277     
 0   356.1358562 0.972574040312   
 0   356.1562893 0.974271465646   
 0   356.1767222 0.976475111375   
 0   356.1971551 0.9746185341     
 0   356.2175882 0.972922416247   
 0   356.2380212 0.979014373832   
 0   356.2584540 0.976274210228   
 0   356.2788871 0.979058151888   
 0   356.2993201 0.978897692466   
 0   356.3197531 0.979389260062   
 0   356.3401860 0.980379924538   
 0   356.3606190 0.978954906011   
 0   356.3810520 0.981687359988   
 0   356.4014849 0.981180237883   
 0   356.4219180 0.982535554172   
 0   356.4423510 0.982965174242   
 0   356.4627839 0.982301424985   
 0   356.4832169 0.986021567793   
 0   356.5036499 0.986872512194   
 0   356.5240828 0.9837548474     
 0   356.5445158 0.986411963447   
 0   356.5649489 0.9879784153     
 0   356.5853819 0.993855269795   
 0   356.6058147 0.988206683367   
 0   356.6262478 0.99093030058    
 0   356.6466807 0.990352574525   
 0   356.6671137 0.989092433802   
 0   356.6875468 0.987418903802   
 0   356.7079797 0.986775984062   
 0   356.7284126 0.990456902455   
 0   356.7488457 0.986476796447   
 0   356.7692786 0.989790312809   
 0   356.7897116 0.984917513195   
 0   356.8101446 0.98651786937    
 0   356.8305776 0.986539555513   
 0   356.8510106 0.98838995607    
 0   356.8714436 0.984783248469   
 0   356.8918765 0.982763732068   
 0   356.9123095 0.984600291365   
 0   356.9327425 0.982379693475   
 0   356.9531756 0.979616355905   
 0   356.9736085 0.979713650491   
 0   356.9940415 0.97800256424    
 0   357.0144746 0.976310864769   
 0   357.0349075 0.974612898408   
 0   357.0553405 0.971771517776   
 0   357.0757734 0.974569210524   
 0   357.0962065 0.971458984843   
 0   357.1166394 0.968068011531   
 0   357.1370723 0.968408587667   
 0   357.1575054 0.966792947495   
 0   357.1779384 0.971970164647   
 0   357.1983714 0.969862100253   
 0   357.2188044 0.963334165537   
 0   357.2392374 0.967805478456   
 0   357.2596704 0.965687269817   
 0   357.2801035 0.968042718545   
 0   357.3005364 0.970492666556   
 0   357.3209694 0.972791217338   
 0   357.3414023 0.970472107552   
 0   357.3618354 0.972520749209   
 0   357.3822684 0.97297358833    
 0   357.4027013 0.972656276329   
 0   357.4231344 0.969767195201   
 0   357.4435674 0.965381725142   
 0   357.4640004 0.96524268135    
 0   357.4844334 0.964468968471   
 0   357.5048664 0.961303873693   
 0   357.5252993 0.960860367278   
 0   357.5457323 0.960972990946   
 0   357.5661654 0.963590161209   
 0   357.5865983 0.971786035319   
 0   357.6070313 0.972955013089   
 0   357.6274644 0.983239564812   
 0   357.6478973 0.994152699074   
 0   357.6683303 0.999596642255   
 0   357.6887634 1.00401105723    
 0   357.7091963 1.01313474658    
 0   357.7296293 1.00956793968    
 0   357.7500624 1.01480890777    
 0   357.7704953 1.02122854703    
 0   357.7909283 1.02341614231    
 0   357.8113613 1.02339355446    
 0   357.8317944 1.02607754149    
 0   357.8522273 1.02935936272    
 0   357.8726603 1.03436002491    
 0   357.8930934 1.03592602591    
 0   357.9135263 1.03705109037    
 0   357.9339593 1.03957028976    
 0   357.9543924 1.04379291086    
 0   357.9748253 1.04702229762    
 0   357.9952583 1.04965542816    
 0   358.0156914 1.05125501788    
 0   358.0361243 1.04942341799    
 0   358.0565574 1.05988993494    
 0   358.0769904 1.05546704388    
 0   358.0974234 1.06001126011    
 0   358.1178564 1.06246981946    
 0   358.1382894 1.06439177076    
 0   358.1587225 1.06401444991    
 0   358.1791554 1.06205111009    
 0   358.1995884 1.06459397939    
 0   358.2200215 1.06583121666    
 0   358.2404544 1.06729063545    
 0   358.2608874 1.06552440959    
 0   358.2813206 1.06610889848    
 0   358.3017535 1.06823968598    
 0   358.3221865 1.0617247359     
 0   358.3426195 1.06308875369    
 0   358.3630525 1.06213343628    
 0   358.4039184 1.05884557359    
 0   358.4243515 1.05525049805    
 0   358.4447846 1.05410401797    
 0   358.4652175 1.05334739251    
 0   358.4856506 1.05022607578    
 0   358.5060836 1.04820426002    
 0   358.5265165 1.0494969525     
 0   358.5469495 1.04398474982    
 0   358.5673826 1.04493334949    
 0   358.5878156 1.04286180438    
 0   358.6082486 1.04178858829    
 0   358.6286817 1.04039310079    
 0   358.6491146 1.03516687566    
 0   358.6695476 1.03337468053    
 0   358.6899807 1.02991621417    
 0   358.7104138 1.02620139145    
 0   358.7308467 1.02274919198    
 0   358.7512798 1.02242119471    
 0   358.7717128 1.02184960029    
 0   358.7921457 1.01957616215    
 0   358.8125788 1.01707423052    
 0   358.8330119 1.01434858446    
 0   358.8534448 1.01161595014    
 0   358.8738778 1.00945107797    
 0   358.8943109 1.00305961717    
 0   358.9147439 1.00368725291    
 0   358.9351769 0.998715625801   
 0   358.9556100 0.997765673564   
 0   358.9760429 0.997814456113   
 0   358.9964759 0.988055556651   
 0   359.0169091 0.970722828216   
 0   359.0373421 0.945089672313   
 0   359.0577750 0.9179332565     
 0   359.0782080 0.891306776074   
 0   359.0986412 0.869492770816   
 0   359.1190741 0.857981757265   
 0   359.1395071 0.856308497778   
 0   359.1599402 0.861595903979   
 0   359.1803732 0.874062325117   
 0   359.2008062 0.894680526712   
 0   359.2212393 0.917990695473   
 0   359.2416722 0.938763089599   
 0   359.2621053 0.965444574378   
 0   359.2825383 0.977202250895   
 0   359.3029713 0.972748701677   
 0   359.3234044 0.975760731062   
 0   359.3438374 0.972131976634   
 0   359.3642704 0.972894327958   
 0   359.3847034 0.974573403479   
 0   359.4051364 0.975746438947   
 0   359.4255695 0.976393551641   
 0   359.4460025 0.975943688166   
 0   359.4664355 0.980124875663   
 0   359.4868686 0.980987407046   
 0   359.5073016 0.979697690212   
 0   359.5277346 0.981639253722   
 0   359.5481676 0.979637140337   
 0   359.5686007 0.979511757462   
 0   359.5890337 0.981381003773   
 0   359.6094667 0.986209980247   
 0   359.6298998 0.984658181193   
 0   359.6503328 0.986564217301   
 0   359.6707658 0.991014745788   
 0   359.6911989 0.985423868846   
 0   359.7116319 0.988389865899   
 0   359.7320649 0.988722957837   
 0   359.7524980 0.992193642376   
 0   359.7729311 0.990986567328   
 0   359.7933640 0.994599812331   
 0   359.8137970 0.992389539029   
 0   359.8342302 0.992491567596   
 0   359.8546632 0.991790081746   
 0   359.8750961 0.991061950344   
 0   359.8955293 0.990173134093   
 0   359.9159623 0.991588774829   
 0   359.9363952 0.990281564806   
 0   359.9568284 0.99276289235    
 0   359.9772614 0.992009918818   
 0   359.9976944 0.989658437617   
 0   360.0181275 0.989338916426   
 0   360.0385605 0.98825744968    
 0   360.0589935 0.989626742486   
 0   360.0794265 0.987532384095   
 0   360.0998597 0.982330505155   
 0   360.1202926 0.985117873315   
 0   360.1407256 0.983821078052   
 0   360.1611587 0.981639253722   
 0   360.1815917 0.981419191222   
 0   360.2020248 0.979605896061   
 0   360.2224578 0.979249134217   
 0   360.2428909 0.976529935387   
 0   360.2633239 0.974567542359   
 0   360.2837570 0.973273767826   
 0   360.3041900 0.97591749347    
 0   360.3246230 0.971863402098   
 0   360.3450560 0.972466060454   
 0   360.3654891 0.97228522237    
 0   360.3859222 0.970754343005   
 0   360.4063551 0.971623997904   
 0   360.4267883 0.97097314311    
 0   360.4472213 0.976078493918   
 0   360.4676543 0.969611018905   
 0   360.4880874 0.971938830199   
 0   360.5085204 0.973236031233   
 0   360.5289535 0.974037336459   
 0   360.5493865 0.97499937162    
 0   360.5902526 0.973737156962   
 0   360.6106856 0.97382656158    
 0   360.6311187 0.965770587887   
 0   360.6515518 0.966306068795   
 0   360.6719847 0.966072210121   
 0   360.6924179 0.963422984043   
 0   360.7128509 0.959043555445   
 0   360.7332840 0.961083811193   
 0   360.7537170 0.961033766248   
 0   360.7741501 0.968654484179   
 0   360.7945831 0.974782284766   
 0   360.8150161 0.982969592624   
 0   360.8354492 0.991452706682   
 0   360.8558823 1.00674184304    
 0   360.8763152 1.00768670061    
 0   360.8967484 1.00814440897    
 0   360.9171815 1.01797932265    
 0   360.9376144 1.02096348917    
 0   360.9580476 1.0178928035     
 0   360.9784806 1.02080501351    
 0   360.9989136 1.03141395566    
 0   361.0193467 1.03101959248    
 0   361.0397797 1.02958465514    
 0   361.0602127 1.03303013686    
 0   361.0806458 1.03703215444    
 0   361.1010790 1.03772890631    
 0   361.1215119 1.04274742238    
 0   361.1419450 1.04474426075    
 0   361.1623781 1.04908712498    
 0   361.1828111 1.05089144812    
 0   361.2032441 1.05248012714    
 0   361.2236773 1.05419527109    
 0   361.2441103 1.05792682054    
 0   361.2645433 1.05672682392    
 0   361.2849765 1.06077821016    
 0   361.3054094 1.06130151797    
 0   361.3258425 1.06304781603    
 0   361.3462756 1.06357098858    
 0   361.3871417 1.06837683618    
 0   361.4075748 1.06561963024    
 0   361.4280079 1.07127899211    
 0   361.4484409 1.06775681989    
 0   361.4688739 1.06395678551    
 0   361.4893071 1.06654018671    
 0   361.5097401 1.06491638606    
 0   361.5301731 1.06564460763    
 0   361.5506063 1.06634469583    
 0   361.5710393 1.06306323528    
 0   361.5914723 1.05704070942    
 0   361.6119054 1.05822776649    
 0   361.6323385 1.05813538623    
 0   361.6527715 1.05436564933    
 0   361.6732046 1.0529808471     
 0   361.6936377 1.05441123081    
 0   361.7140707 1.05430325095    
 0   361.7345038 1.05042111581    
 0   361.7549369 1.04652563535    
 0   361.7753699 1.04567865848    
 0   361.7958030 1.0467617483     
 0   361.8162361 1.04450999631    
 0   361.8366691 1.03882168952    
 0   361.8571022 1.03539040974    
 0   361.8775352 1.03370443613    
 0   361.8979683 1.03494253003    
 0   361.9184013 1.03215926465    
 0   361.9388344 1.02852875189    
 0   361.9592676 1.02334544819    
 0   361.9797006 1.02118585103    
 0   362.0001336 1.01835114306    
 0   362.0205668 1.01823031382    
 0   362.0409999 1.01343465556    
 0   362.0614328 1.01389831521    
 0   362.0818659 1.00911897791    
 0   362.1022991 1.00445695318    
 0   362.1227320 1.00488869227    
 0   362.1431651 0.999628427557   
 0   362.1635983 1.00127138956    
 0   362.1840313 0.993549725119   
 0   362.2044643 0.973718356294   
 0   362.2248975 0.947960042944   
 0   362.2453305 0.919487760686   
 0   362.2657636 0.893015382621   
 0   362.2861968 0.871910437583   
 0   362.3066298 0.86076998205    
 0   362.3270628 0.862759336228   
 0   362.3474959 0.865751077122   
 0   362.3679291 0.879829080734   
 0   362.3883620 0.896794857995   
 0   362.4087951 0.921868502399   
 0   362.4292283 0.946765997616   
 0   362.4496613 0.967261386211   
 0   362.4700944 0.976719249551   
 0   362.4905275 0.977427768745   
 0   362.5109605 0.97984606671    
 0   362.5313936 0.975556313243   
 0   362.5518268 0.976626914374   
 0   362.5722598 0.979094941685   
 0   362.5926928 0.977197607085   
 0   362.6131259 0.978568432799   
 0   362.6335590 0.979997734452   
 0   362.6539921 0.98284641894    
 0   362.6744252 0.980920274684   
 0   362.6948583 0.979417438522   
 0   362.7152913 0.987030582082   
 0   362.7357243 0.988795590635   
 0   362.7561575 0.988701361865   
 0   362.7765906 0.982933569281   
 0   362.7970236 0.983545019316   
 0   362.8174568 0.987049382751   
 0   362.8378899 0.986709077127   
 0   362.8583229 0.989056139946   
 0   362.8787559 0.989989996647   
 0   362.8991891 0.992367311859   
 0   362.9196222 0.995770187753   
 0   362.9400552 0.991834130314   
 0   362.9604884 0.991950360825   
 0   362.9809215 0.994950487628   
 0   363.0013545 0.996288761585   
 0   363.0217876 0.990277822707   
 0   363.0422207 0.992468032946   
 0   363.0626537 0.992285436527   
 0   363.0830868 0.991522949947   
 0   363.1035200 0.993904593371   
 0   363.1239530 0.990583367382   
 0   363.1443861 0.995674200648   
 0   363.1648193 0.990410238925   
 0   363.1852524 0.988682335769   
 0   363.2056854 0.990710824192   
 0   363.2261186 0.987884276701   
 0   363.2465516 0.98498279705    
 0   363.2669846 0.98688265644    
 0   363.2874178 0.989044147193   
 0   363.3078509 0.985418999608   
 0   363.3282839 0.980277670543   
 0   363.3487170 0.983735370448   
 0   363.3691502 0.983066977381   
 0   363.3895832 0.976243506978   
 0   363.4100163 0.980785198419   
 0   363.4304495 0.9753435546     
 0   363.4508825 0.974714160521   
 0   363.4713156 0.974391889112   
 0   363.4917488 0.97517479944    
 0   363.5121818 0.972128144364   
 0   363.5326149 0.972116782809   
 0   363.5530481 0.970149475458   
 0   363.5734811 0.969813993987   
 0   363.5939142 0.974647479014   
 0   363.6143472 0.970631710348   
 0   363.6347804 0.968458317013   
 0   363.6552135 0.972149379651   
 0   363.6756465 0.973267500937   
 0   363.6960797 0.973424353516   
 0   363.7165128 0.976147519873   
 0   363.7369459 0.975237558506   
 0   363.7573790 0.978501751291   
 0   363.7778121 0.975004872056   
 0   363.7982452 0.9733346333     
 0   363.8186783 0.970588428234   
 0   363.8391114 0.971659119536   
 0   363.8595445 0.967371034234   
 0   363.8799775 0.96404300033    
 0   363.9004107 0.965979063404   
 0   363.9208438 0.96502099577    
 0   363.9412768 0.967667697059   
 0   363.9617100 0.970930447108   
 0   363.9821431 0.978641561538   
 0   364.0025762 0.985739422511   
 0   364.0230093 0.995139350937   
 0   364.0434424 1.00456957684    
 0   364.0638756 1.00958169076    
 0   364.0843087 1.01278591979    
 0   364.1047418 1.01454926017    
 0   364.1251749 1.02088887261    
 0   364.1456079 1.02313169767    
 0   364.1660411 1.02666622333    
 0   364.1864742 1.027101434      
 0   364.2069072 1.03241828106    
 0   364.2273404 1.03549257357    
 0   364.2477735 1.03872881332    
 0   364.2682065 1.03940762115    
 0   364.2886398 1.04399313573    
 0   364.3090729 1.04728758091    
 0   364.3295059 1.04522428645    
 0   364.3703722 1.0509532153     
 0   364.3908052 1.05303585145    
 0   364.4112383 1.05638097278    
 0   364.4316715 1.05822204063    
 0   364.4521046 1.06154926299    
 0   364.4725377 1.0621788825     
 0   364.4929709 1.06922142352    
 0   364.5134039 1.06519136274    
 0   364.5338370 1.0664242718     
 0   364.5542702 1.06369141205    
 0   364.5747032 1.07582257715    
 0   364.5951364 1.07116659387    
 0   364.6155695 1.06939608488    
 0   364.6360026 1.06967877119    
 0   364.6564357 1.07027831865    
 0   364.6768688 1.06759951646    
 0   364.6973019 1.06997385602    
 0   364.7177351 1.06932268563    
 0   364.7381682 1.06767269028    
 0   364.7586014 1.06678892361    
 0   364.7790344 1.06676417165    
 0   364.7994675 1.06087816479    
 0   364.8199008 1.062586591      
 0   364.8403338 1.05999516458    
 0   364.8607669 1.0575700587     
 0   364.8812000 1.05535243645    
 0   364.9016331 1.05421298971    
 0   364.9220663 1.05485383551    
 0   364.9424994 1.05255208366    
 0   364.9629325 1.04932589798    
 0   364.9833656 1.04775525317    
 0   365.0037987 1.04620092933    
 0   365.0242320 1.03920112939    
 0   365.0446650 1.04204408802    
 0   365.0650981 1.03624405928    
 0   365.0855313 1.03598648561    
 0   365.1059644 1.0307592686     
 0   365.1263975 1.03027734931    
 0   365.1468305 1.02718457173    
 0   365.1672637 1.0225537011     
 0   365.1876969 1.02068400393    
 0   365.2081300 1.0175723806     
 0   365.2285631 1.01631999459    
 0   365.2489963 1.01164061192    
 0   365.2694293 1.01106910767    
 0   365.2898625 1.00757610579    
 0   365.3102956 1.00459126299    
 0   365.3307287 1.0036068654     
 0   365.3511619 1.00676109456    
 0   365.3715950 0.998133571535   
 0   365.3920281 0.975424573308   
 0   365.4124612 0.944549773023   
 0   365.4328944 0.918658727855   
 0   365.4533274 0.88974528363    
 0   365.4737606 0.870797230621   
 0   365.4941938 0.86365450954    
 0   365.5146268 0.858178826142   
 0   365.5350600 0.864648014405   
 0   365.5554932 0.879681110006   
 0   365.5759263 0.900174109068   
 0   365.5963594 0.923019806639   
 0   365.6167925 0.950147187367   
 0   365.6372257 0.968203177967   
 0   365.6576588 0.979522442734   
 0   365.6780919 0.978270823177   
 0   365.6985251 0.979037142028   
 0   365.7189582 0.978655087198   
 0   365.7393913 0.977933898969   
 0   365.7598245 0.97758133008    
 0   365.7802576 0.979976499165   
 0   365.8006907 0.980344126623   
 0   365.8211240 0.978602472378   
 0   365.8415570 0.978480065149   
 0   365.8619901 0.981481634689   
 0   365.8824233 0.981275548705   
 0   365.9028565 0.979838266912   
 0   365.9232895 0.98343550655    
 0   365.9437227 0.985304978288   
 0   365.9641559 0.984687892561   
 0   365.9845890 0.983321936086   
 0   366.0050221 0.989221558776   
 0   366.0254552 0.98935947543    
 0   366.0458884 0.986613180193   
 0   366.0663215 0.984475674945   
 0   366.0867547 0.991051400329   
 0   366.1071878 0.990638642249   
 0   366.1276210 0.988474626706   
 0   366.1480540 0.993161718999   
 0   366.1684872 0.9932047306     
 0   366.1889204 0.992404732854   
 0   366.2093534 0.9909972526     
 0   366.2297867 0.99042705583    
 0   366.2502198 0.993665414604   
 0   366.2706529 0.991636655668   
 0   366.2910861 0.990917541373   
 0   366.3115193 0.989973360084   
 0   366.3319523 0.991916772101   
 0   366.3523855 0.991771731933   
 0   366.3728187 0.988204068406   
 0   366.3932517 0.989634542283   
 0   366.4136849 0.993348598544   
 0   366.4341181 0.989726020835   
 0   366.4545513 0.987039509019   
 0   366.4749843 0.984018011672   
 0   366.4954176 0.98680438795    
 0   366.5158507 0.982875589282   
 0   366.5362838 0.980011260113   
 0   366.5567170 0.983317292275   
 0   366.5771502 0.978754455719   
 0   366.5975832 0.989744641161   
 0   366.6180164 0.978012798656   
 0   366.6384496 0.97498837075    
 0   366.6588827 0.972711280683   
 0   366.6793158 0.978119155435   
 0   366.6997491 0.976109242253   
 0   366.7201821 0.973868040273   
 0   366.7406153 0.9752678109     
 0   366.7610485 0.974143332554   
 0   366.7814817 0.971875169423   
 0   366.8019148 0.971191402188   
 0   366.8223480 0.973746309326   
 0   366.8427812 0.975465195375   
 0   366.8632142 0.975355141583   
 0   366.8836474 0.97426758829    
 0   366.9040805 0.978494717948   
 0   366.9245137 0.975793868931   
 0   366.9449468 0.979553371412   
 0   366.9653800 0.977117580259   
 0   366.9858132 0.976437014098   
 0   367.0062463 0.973523857293   
 0   367.0266795 0.969271344479   
 0   367.0471126 0.970492350957   
 0   367.0675458 0.965425052341   
 0   367.0879790 0.965481995373   
 0   367.1084121 0.968849434036   
 0   367.1288453 0.967824188953   
 0   367.1492783 0.974672140802   
 0   367.1697116 0.980373657649   
 0   367.1901448 0.989355282475   
 0   367.2105778 0.998232849885   
 0   367.2310111 1.00958953565    
 0   367.2514442 1.01550038464    
 0   367.2718773 1.01614794819    
 0   367.2923106 1.02099969285    
 0   367.3127437 1.02031001941    
 0   367.3536101 1.0257127995     
 0   367.3740432 1.02824863546    
 0   367.3944764 1.02854701153    
 0   367.4149094 1.03574595428    
 0   367.4353427 1.03824040171    
 0   367.4557759 1.04243484436    
 0   367.4762089 1.04276428437    
 0   367.4966422 1.04887788301    
 0   367.5170754 1.04701391171    
 0   367.5375084 1.05332908778    
 0   367.5579417 1.05303332666    
 0   367.5783749 1.05802456598    
 0   367.5988079 1.05435464846    
 0   367.6192412 1.06487238257    
 0   367.6396744 1.06208983857    
 0   367.6601076 1.06304240576    
 0   367.6805406 1.06798157129    
 0   367.7009739 1.06702494639    
 0   367.7214070 1.07142948763    
 0   367.7418401 1.07139855895    
 0   367.7622734 1.07041722718    
 0   367.7827066 1.0736333137     
 0   367.8031396 1.07321198937    
 0   367.8235729 1.06687115963    
 0   367.8440060 1.07193115439    
 0   367.8644392 1.0708607336     
 0   367.8848723 1.07065081534    
 0   367.9053055 1.06899843046    
 0   367.9257387 1.06726146511    
 0   367.9461719 1.06854933344    
 0   367.9666050 1.06380642525    
 0   367.9870382 1.06540083014    
 0   368.0074714 1.0610087325     
 0   368.0279047 1.06160904641    
 0   368.0483377 1.06205034364    
 0   368.0687709 1.05860472665    
 0   368.0892042 1.05363765319    
 0   368.1096373 1.05265514919    
 0   368.1300704 1.05320393033    
 0   368.1505036 1.04692423658    
 0   368.1709368 1.04961778174    
 0   368.1913700 1.04402537189    
 0   368.2118032 1.04251000194    
 0   368.2322363 1.04090847354    
 0   368.2526695 1.03538856124    
 0   368.2731027 1.03363081146    
 0   368.2935360 1.03245511594    
 0   368.3139691 1.02839326986    
 0   368.3344022 1.02880120378    
 0   368.3548355 1.02343945153    
 0   368.3752686 1.02095889044    
 0   368.3957018 1.01628013898    
 0   368.4161349 1.01357455598    
 0   368.4365682 1.0147704949     
 0   368.4570013 1.01056599818    
 0   368.4774344 1.00692168924    
 0   368.4978677 1.00594351346    
 0   368.5183009 1.00441263409    
 0   368.5387341 1.00209253243    
 0   368.5591673 0.99299769782    
 0   368.5796004 0.979583218036   
 0   368.6000335 0.944190937244   
 0   368.6204668 0.91554349768    
 0   368.6409000 0.893564930216   
 0   368.6613332 0.870844074493   
 0   368.6817663 0.860550686005   
 0   368.7021996 0.855886993105   
 0   368.7226326 0.865243729588   
 0   368.7430658 0.880632820579   
 0   368.7634991 0.901251653371   
 0   368.7839322 0.92939449562    
 0   368.8043654 0.949862652551   
 0   368.8247987 0.970497175109   
 0   368.8452318 0.980414054289   
 0   368.8656650 0.978776367289   
 0   368.8860982 0.976472225901   
 0   368.9065315 0.978454772163   
 0   368.9269645 0.978212572665   
 0   368.9473977 0.977649679752   
 0   368.9678310 0.975748738309   
 0   368.9882641 0.976995623885   
 0   369.0086973 0.98093303389    
 0   369.0291306 0.979177267873   
 0   369.0495637 0.979092281638   
 0   369.0699969 0.97739408985    
 0   369.0904302 0.977574386907   
 0   369.1108633 0.981468740226   
 0   369.1312965 0.98323816716    
 0   369.1517297 0.982538980672   
 0   369.1721630 0.985401416249   
 0   369.1925961 0.984559218442   
 0   369.2130293 0.986332162049   
 0   369.2334626 0.989034859573   
 0   369.2538957 0.993662754557   
 0   369.2743289 0.986587075668   
 0   369.2947622 0.986396544194   
 0   369.3151953 0.989323497172   
 0   369.3356285 0.985505744179   
 0   369.3560618 0.988451813425   
 0   369.3764949 0.988907763447   
