 0   120.5396657  1.00316495372    
 0   120.5601001  1.00334425533    
 0   120.5805344  1.00333574788    
 0   120.6009689  1.00353778979    
 0   120.6214033  1.00341537924    
 0   120.6418376  1.00347700787    
 0   120.6622720  1.00362619069    
 0   120.6827065  1.00360028529    
 0   120.7031409  1.00367600565    
 0   120.7235753  1.0036881822     
 0   120.7440098  1.0037758775     
 0   120.7644441  1.00382714397    
 0   120.7848785  1.0038304905     
 0   120.8053129  1.00396991596    
 0   120.8257473  1.00394018019    
 0   120.8461817  1.00389040555    
 0   120.8666161  1.00417554632    
 0   120.8870506  1.00406371969    
 0   120.9074849  1.00421183403    
 0   120.9279193  1.00426209251    
 0   120.9483538  1.00425094412    
 0   120.9687881  1.00444278516    
 0   120.9892225  1.00452550098    
 0   121.0096568  1.00458666593    
 0   121.0300913  1.00464527059    
 0   121.0505258  1.00471677754    
 0   121.0709602  1.00484541747    
 0   121.0913946  1.00482656802    
 0   121.1118290  1.0049046874     
 0   121.1322634  1.00491490844    
 0   121.1526977  1.00503056544    
 0   121.1731322  1.0049904272     
 0   121.1935666  1.00510441093    
 0   121.2140009  1.00496675955    
 0   121.2344354  1.00507604604    
 0   121.2548698  1.00512904626    
 0   121.2753041  1.00505677323    
 0   121.2957385  1.00512463125    
 0   121.3161730  1.00518019177    
 0   121.3366074  1.00438462402    
 0   121.3570417  1.00528849043    
 0   121.3774762  1.00528576885    
 0   121.3979106  1.00528722036    
 0   121.4183449  1.00534072458    
 0   121.4387793  1.00533251952    
 0   121.4592138  1.00127635977    
 0   121.4796481  0.98618161931    
 0   121.5000826  0.967062027331   
 0   121.5205170  0.950744592592   
 0   121.5409515  0.942315380573   
 0   121.5613859  0.944221876454   
 0   121.5818202  0.956328122277   
 0   121.6022547  0.974780725959   
 0   121.6226891  0.993465187959   
 0   121.6431234  1.00468161878    
 0   121.6635578  1.00568128475    
 0   121.6839923  1.00583224163    
 0   121.7044266  1.00572741046    
 0   121.7248610  1.00571914493    
 0   121.7452955  1.00586998085    
 0   121.7657298  1.00575910173    
 0   121.7861642  1.00584407545    
 0   121.8065986  1.00578875685    
 0   121.8270330  1.00581970221    
 0   121.8474674  1.00587721823    
 0   121.8679018  1.00589530161    
 0   121.8883362  1.00587123076    
 0   121.9087706  1.00601952654    
 0   121.9292050  1.00599156484    
 0   121.9496393  1.00597719088    
 0   121.9700738  1.00599491137    
 0   121.9905082  1.00601279315    
 0   122.0109425  1.006087566      
 0   122.0313770  1.00614596905    
 0   122.0518114  1.00612097085    
 0   122.0722458  1.00614768264    
 0   122.0926801  1.00607365571    
 0   122.1131146  1.00618403083    
 0   122.1335490  1.00609532754    
 0   122.1539833  1.0061507671     
 0   122.1744178  1.00623763584    
 0   122.1948522  1.00628495099    
 0   122.2152865  1.00626170669    
 0   122.2357209  1.00625067926    
 0   122.2561554  1.00625559826    
 0   122.2765897  1.00619971519    
 0   122.2970241  1.00623864384    
 0   122.3174586  1.00623297892    
 0   122.3378929  1.00626737161    
 0   122.3583273  1.00621400851    
 0   122.3787617  1.00628249149    
 0   122.3991962  1.00641524403    
 0   122.4196305  1.0062738026     
 0   122.4400649  1.0063916167     
 0   122.4604994  1.00636962231    
 0   122.4809337  1.00632722617    
 0   122.5013681  1.00640522459    
 0   122.5218024  1.00632514971    
 0   122.5422369  1.00622491499    
 0   122.5626713  1.00628690649    
 0   122.5831057  1.00628180605    
 0   122.6035401  1.00626781512    
 0   122.6239745  1.00629206741    
 0   122.6444089  1.00643514179    
 0   122.6648432  1.00638587115    
 0   122.6852777  1.00644012127    
 0   122.7057121  1.00655281478    
 0   122.7261464  1.00660057344    
 0   122.7465809  1.00641699794    
 0   122.7670153  1.00648378749    
 0   122.7874496  1.00643727874    
 0   122.8078840  1.00640609146    
 0   122.8283185  1.00642473932    
 0   122.8487529  1.006404519      
 0   122.8691873  1.00632017023    
 0   122.8896217  1.00628085854    
 0   122.9100561  1.0063032158     
 0   122.9304905  1.00635891744    
 0   122.9509248  1.006273601      
 0   122.9713593  1.00622630601    
 0   122.9917937  1.00625100182    
 0   123.0122279  1.00611290692    
 0   123.0326624  1.00613986062    
 0   123.0530968  1.00614389259    
 0   123.0735312  1.00606218476    
 0   123.0939655  1.0061196403     
 0   123.1144000  1.00605928174    
 0   123.1348344  1.00612091037    
 0   123.1552687  1.00600087869    
 0   123.1757032  1.00595747455    
 0   123.1961376  1.00596775607    
 0   123.2165719  1.00592207387    
 0   123.2370063  1.00583060868    
 0   123.2574408  1.00590947397    
 0   123.2778751  1.00585649391    
 0   123.3187440  1.00565955244    
 0   123.3391783  1.00575890013    
 0   123.3596127  1.00543079874    
 0   123.3800471  1.00545664365    
 0   123.4004816  1.00548543191    
 0   123.4209159  1.00548813332    
 0   123.4413503  1.00538312072    
 0   123.4617847  1.00533548302    
 0   123.4822190  1.0052319824     
 0   123.5026534  1.00516545493    
 0   123.5230877  1.00515870138    
 0   123.5435222  1.00513269519    
 0   123.5639566  1.00515870138    
