      66.432777       1.001986             1.
      66.453211       1.001700             1.
      66.473645       1.002485             1.
      66.494079       1.002720             1.
      66.514514       1.001944             1.
      66.534948       1.002097             1.
      66.555382       1.003250             1.
      66.575816       1.002649             1.
      66.596250       1.002795             1.
      66.616685       1.001890             1.
      66.637119       1.004345             1.
      66.657553       1.003044             1.
      66.677987       1.001759             1.
      66.698422       1.001459             1.
      66.718856       1.003453             1.
      66.739290       1.003021             1.
      66.759724       1.003715             1.
      66.780158       1.001817             1.
      66.800593       1.001821             1.
      66.821027       1.002891             1.
      66.841461       1.001796             1.
      66.861895       1.002464             1.
      66.882329       1.002054             1.
      66.902764       1.003469             1.
      66.923198       1.001862             1.
      66.943632       1.002573             1.
      66.964066       1.001903             1.
      66.984500       1.002033             1.
      67.004935       1.002363             1.
      67.025369       1.002432             1.
      67.045803       1.001079             1.
      67.066237       1.007579             1.
      67.086672       1.002174             1.
      67.107106       1.000981             1.
      67.127540       1.002203             1.
      67.147974       1.001770             1.
      67.168408       1.000084             1.
      67.188843       1.001946             1.
      67.209277       1.001560             1.
      67.229711       1.003035             1.
      67.250145       1.002078             1.
      67.270579       1.002112             1.
      67.291014       1.001811             1.
      67.311448       1.001088             1.
      67.331882       1.002026             1.
      67.352316       1.003437             1.
      67.372751       1.003094             1.
      67.413619       1.004131             1.
      67.434053       1.002542             1.
      67.454487       1.002494             1.
      67.474922       1.003024             1.
      67.495356       1.004018             1.
      67.515790       1.002600             1.
      67.536224       1.001405             1.
      67.556658       1.002916             1.
      67.577093       1.002466             1.
      67.597527       1.003471             1.
      67.617961       1.001391             1.
      67.638395       1.002040             1.
      67.658830       1.001947             1.
      67.679264       1.002272             1.
      67.699698       1.001323             1.
      67.720132       1.000563             1.
      67.740566       1.001525             1.
      67.761001       1.001810             1.
      67.781435       1.003497             1.
      67.801869       1.001663             1.
      67.822303       1.002428             1.
      67.842737       1.000390             1.
      67.863172       1.001487             1.
      67.883606       1.002943             1.
      67.904040       1.003348             1.
      67.924474       1.001435             1.
      67.944909       1.002527             1.
      67.965343       1.001861             1.
      67.985777       1.001237             1.
      68.006211       1.001545             1.
      68.026645       1.002810             1.
      68.047080       1.003031             1.
      68.067514       1.001459             1.
      68.087948       1.003244             1.
      68.108382       1.001531             1.
      68.128816       1.001055             1.
      68.149251       1.001562             1.
      68.169685       1.001787             1.
      68.190119       1.001594             1.
      68.210553       1.000878             1.
      68.230988       1.003668             1.
      68.251422       1.001126             1.
      68.271856       1.001333             1.
      68.292290       1.002006             1.
      68.312724       1.001427             1.
      68.333159       1.001127             1.
      68.353593       1.001514             1.
      68.374027       1.001216             1.
      68.394461       1.002014             1.
      68.414895       1.001514             1.
      68.435330       0.999886             1.
      68.455764       1.002380             1.
      68.476198       1.002001             1.
      68.496632       1.001566             1.
      68.517067       1.001230             1.
      68.537501       1.001129             1.
      68.557935       1.002332             1.
      68.578369       1.000990             1.
      68.598803       1.000283             1.
      68.619237       1.002608             1.
      68.639672       1.000641             1.
      68.660106       1.001596             1.
      68.680540       1.001214             1.
      68.700974       1.001696             1.
      68.721409       1.002787             1.
      68.741843       1.002287             1.
      68.762277       1.004472             1.
      68.782711       1.000453             1.
      68.803146       1.002720             1.
      68.823580       1.001251             1.
      68.844014       1.000786             1.
      68.864448       1.002036             1.
      68.884882       1.000577             1.
      68.905316       1.000408             1.
      68.925751       1.006100             1.
      68.946185       1.000416             1.
      68.966619       0.998752             1.
      68.987053       1.001263             1.
      69.007487       1.001136             1.
      69.027922       1.003187             1.
      69.048356       1.001281             1.
      69.068790       0.999680             1.
      69.089224       1.001562             1.
      69.109659       1.000111             1.
      69.130093       1.000328             1.
      69.150527       1.000984             1.
      69.170961       0.999690             1.
      69.191395       0.999079             1.
      69.211830       0.999436             1.
      69.232264       1.001050             1.
      69.252698       1.002578             1.
      69.273132       0.999028             1.
      69.293566       1.001462             1.
      69.314001       0.998542             1.
      69.334435       1.001058             1.
      69.354869       1.001580             1.
      69.375303       0.999391             1.
      69.395738       0.998372             1.
      69.416172       0.999406             1.
      69.436606       0.997932             1.
      69.457040       0.999793             1.
      69.477474       1.001591             1.
      69.497909       1.001056             1.
      69.518343       1.000736             1.
      69.538777       1.000168             1.
      69.559211       0.998997             1.
      69.579645       0.998599             1.
      69.600080       0.999746             1.
      69.620514       0.996496             1.
      69.640948       0.997887             1.
      69.661382       0.997894             1.
      69.681816       0.999956             1.
      69.702251       0.998082             1.
      69.722685       0.998497             1.
      69.743119       0.999445             1.
      69.763553       0.998201             1.
      69.783988       1.003389             1.
      69.804422       0.999333             1.
      69.824856       0.999364             1.
      69.845290       0.997767             1.
      69.865724       0.998173             1.
      69.886159       0.999234             1.
      69.906593       1.000692             1.
      69.927027       0.999007             1.
      69.947461       0.998435             1.
      69.967895       0.997308             1.
      69.988330       0.998881             1.
      70.008764       0.995789             1.
      70.029198       0.997586             1.
      70.049632       0.998039             1.
      70.070066       0.996883             1.
      70.090501       0.998596             1.
      70.110935       0.998939             1.
      70.131369       0.999543             1.
      70.151803       0.999313             1.
      70.172237       0.998383             1.
      70.192672       0.996797             1.
      70.213106       0.997334             1.
      70.233540       0.997360             1.
      70.253974       0.997347             1.
      70.274409       0.996588             1.
      70.294843       0.996286             1.
      70.315277       0.995104             1.
      70.335711       0.998526             1.
      70.356145       0.996398             1.
      70.397014       0.995981             1.
      70.417448       0.997343             1.
      70.437882       0.995673             1.
      70.458316       0.997604             1.
      70.478751       0.999488             1.
      70.499185       0.997666             1.
      70.519619       0.997794             1.
      70.540053       0.997157             1.
      70.560487       0.997053             1.
      70.580922       0.995797             1.
      70.601356       0.996151             1.
      70.621790       0.997022             1.
      70.642224       0.996290             1.
      70.662658       0.995518             1.
      70.683093       0.996460             1.
      70.703527       0.997370             1.
      70.723961       0.995382             1.
      70.744395       0.996086             1.
      70.764830       0.996626             1.
      70.785264       0.996302             1.
      70.805698       0.996649             1.
      70.826132       0.996273             1.
      70.846566       0.996269             1.
      70.867001       0.995373             1.
      70.887435       0.995655             1.
      70.907869       0.995736             1.
      70.928303       0.996761             1.
      70.948737       0.995697             1.
      70.969172       0.995378             1.
      70.989606       0.994039             1.
      71.010040       0.994762             1.
      71.030474       0.995280             1.
      71.050908       0.995584             1.
      71.071343       0.995960             1.
      71.091777       0.995283             1.
      71.112211       0.994713             1.
      71.132645       0.996019             1.
      71.153079       0.995595             1.
      71.173514       0.994932             1.
      71.193948       0.995357             1.
      71.214382       0.994730             1.
      71.234816       0.996425             1.
      71.255250       0.996488             1.
      71.275685       0.994253             1.
      71.296119       0.995234             1.
      71.316553       0.993630             1.
      71.336987       0.994738             1.
      71.357422       0.994316             1.
      71.377856       0.995148             1.
      71.398290       0.995776             1.
      71.418724       0.994651             1.
      71.439158       0.995610             1.
      71.459593       0.996359             1.
      71.480027       0.995281             1.
      71.500461       0.995526             1.
      71.520895       0.994224             1.
      71.541329       0.993174             1.
      71.561764       0.994744             1.
      71.582198       0.994117             1.
      71.602632       0.993634             1.
      71.623066       0.994251             1.
      71.643500       0.994034             1.
      71.663935       0.992995             1.
      71.684369       0.992751             1.
      71.704803       0.995466             1.
      71.725237       0.994868             1.
      71.745671       0.994084             1.
      71.766106       0.994538             1.
      71.786540       0.993441             1.
      71.806974       0.992074             1.
      71.827408       0.997154             1.
      71.847842       0.994119             1.
      71.868277       0.993270             1.
      71.888711       0.995340             1.
      71.909145       0.994324             1.
      71.929579       0.994186             1.
      71.950014       0.992525             1.
      71.970448       0.993292             1.
      71.990882       0.993319             1.
      72.011316       0.993612             1.
      72.031750       0.995168             1.
      72.052184       0.993223             1.
      72.072619       0.992501             1.
      72.093053       0.993397             1.
      72.113487       0.992956             1.
      72.133921       0.994288             1.
      72.154356       0.993902             1.
      72.174790       0.993813             1.
      72.195224       0.992897             1.
      72.215658       0.993717             1.
      72.236092       0.992120             1.
      72.256527       0.992378             1.
      72.276961       0.993725             1.
      72.297395       0.992358             1.
      72.317829       0.992163             1.
      72.338263       0.992951             1.
      72.358697       0.994570             1.
      72.379132       0.994677             1.
      72.399566       0.992927             1.
      72.420000       0.992958             1.
      72.440434       0.993863             1.
      72.460869       0.993020             1.
      72.481303       0.993496             1.
      72.501737       0.993798             1.
      72.522171       0.994236             1.
      72.542605       0.992563             1.
      72.563040       0.992353             1.
      72.583474       0.993544             1.
      72.603908       0.993246             1.
      72.624342       0.993423             1.
      72.644776       0.993960             1.
      72.665211       0.992752             1.
      72.685645       0.991307             1.
      72.706079       0.993204             1.
      72.726513       0.992695             1.
      72.746947       0.994334             1.
      72.767382       0.992929             1.
      72.787816       0.992403             1.
      72.808250       0.994798             1.
      72.828684       0.993230             1.
      72.849118       0.992535             1.
      72.869553       0.994149             1.
      72.889987       0.991731             1.
      72.910421       0.994159             1.
      72.930855       0.994362             1.
      72.951290       0.993060             1.
      72.971724       0.992979             1.
      72.992158       0.994193             1.
      73.012592       0.992912             1.
      73.033026       0.993033             1.
      73.053460       0.993792             1.
      73.073895       0.992722             1.
      73.094329       0.992521             1.
      73.114763       0.993012             1.
      73.135197       0.993388             1.
      73.155631       0.993018             1.
      73.176066       0.994676             1.
      73.196500       0.993283             1.
      73.216934       0.992389             1.
      73.237368       0.992714             1.
      73.257803       0.992595             1.
      73.278237       0.995747             1.
      73.298671       0.993465             1.
      73.319105       0.992350             1.
      73.339539       0.994228             1.
      73.380408       0.993813             1.
      73.400842       0.993145             1.
      73.421276       0.993410             1.
      73.441710       0.993397             1.
      73.462145       0.993259             1.
      73.482579       0.993596             1.
      73.503013       0.992990             1.
      73.523447       0.992416             1.
      73.543881       0.992976             1.
      73.564315       0.993639             1.
      73.584750       0.993713             1.
      73.605184       0.993216             1.
      73.625618       0.992964             1.
      73.646052       0.992037             1.
      73.666486       0.991465             1.
      73.686921       0.992582             1.
      73.707355       0.993178             1.
      73.727789       0.992353             1.
      73.748223       0.992137             1.
      73.768658       0.990569             1.
      73.789092       0.992270             1.
      73.809526       0.991702             1.
      73.829960       0.993470             1.
      73.850394       0.992122             1.
      73.870828       0.991947             1.
      73.891263       0.994433             1.
      73.911697       0.993301             1.
      73.932131       0.993996             1.
      73.952565       0.993721             1.
      73.973000       0.993300             1.
      73.993434       0.994493             1.
      74.013868       0.993032             1.
      74.034302       0.992205             1.
      74.054736       0.996209             1.
      74.075170       0.992814             1.
      74.095605       0.992788             1.
      74.116039       0.994831             1.
      74.136473       0.992822             1.
      74.156907       0.992771             1.
      74.177341       0.991713             1.
      74.197776       0.993208             1.
      74.218210       0.992889             1.
      74.238644       0.995140             1.
      74.259078       0.995177             1.
      74.279512       0.993493             1.
      74.299947       0.993514             1.
      74.320381       0.992910             1.
      74.340815       0.993119             1.
      74.361249       0.993884             1.
      74.381683       0.992948             1.
      74.402118       0.994104             1.
      74.422552       0.993224             1.
      74.442986       0.993383             1.
      74.463420       0.994903             1.
      74.483855       0.994689             1.
      74.504289       0.993076             1.
      74.524723       0.992590             1.
      74.545157       0.992941             1.
      74.565591       0.996360             1.
      74.586026       0.992834             1.
      74.606460       0.993035             1.
      74.626894       0.995596             1.
      74.647328       0.994392             1.
      74.667762       0.995130             1.
      74.688196       0.995623             1.
      74.708631       0.994771             1.
      74.729065       0.993405             1.
      74.749499       0.993720             1.
      74.769933       0.995721             1.
      74.790367       0.996167             1.
      74.810802       0.995995             1.
      74.831236       0.994020             1.
      74.851670       0.994591             1.
      74.872104       0.993171             1.
      74.892538       0.995117             1.
      74.912973       0.995538             1.
      74.933407       0.996417             1.
      74.953841       0.995517             1.
      74.974275       0.994702             1.
      74.994709       0.994955             1.
      75.015144       0.996106             1.
      75.035578       0.995233             1.
      75.056012       0.995158             1.
      75.076446       0.996315             1.
      75.096880       0.994755             1.
      75.117315       0.996137             1.
      75.137749       0.995023             1.
      75.158183       0.996288             1.
      75.178617       0.995872             1.
      75.199051       0.995710             1.
      75.219486       0.996379             1.
      75.239920       0.996994             1.
      75.260354       0.995994             1.
      75.280788       0.996547             1.
      75.301222       0.995903             1.
      75.321657       0.997570             1.
      75.342091       0.997137             1.
      75.362525       0.997497             1.
      75.382959       0.997239             1.
      75.403393       0.996863             1.
      75.423828       0.995926             1.
      75.444262       0.996571             1.
      75.464696       0.995852             1.
      75.485130       0.998889             1.
      75.505564       0.997399             1.
      75.525998       0.997095             1.
      75.546433       0.998002             1.
      75.566867       0.999018             1.
      75.587301       0.997971             1.
      75.607735       0.997733             1.
      75.628169       0.997646             1.
      75.648604       0.996028             1.
      75.669038       0.996340             1.
      75.689472       0.997159             1.
      75.709906       0.997105             1.
      75.730340       0.997744             1.
      75.750775       0.997075             1.
      75.771209       0.997400             1.
      75.791643       0.999681             1.
      75.812077       0.999266             1.
      75.832511       0.997208             1.
      75.852946       0.998573             1.
      75.873380       0.998629             1.
      75.893814       0.998869             1.
      75.914248       0.998476             1.
      75.934682       0.996647             1.
      75.955117       0.997279             1.
      75.975551       0.999768             1.
      75.995985       0.998977             1.
      76.016419       0.999314             1.
      76.036853       0.997680             1.
      76.057288       0.997879             1.
      76.077722       0.997396             1.
      76.098156       0.997920             1.
      76.118590       0.998324             1.
      76.139024       1.001555             1.
      76.159459       0.998296             1.
      76.179893       0.997966             1.
      76.200327       0.997314             1.
      76.220761       0.999482             1.
      76.241195       0.999032             1.
      76.261629       0.999634             1.
      76.282064       0.998924             1.
      76.302498       0.999854             1.
      76.322932       0.999554             1.
      76.363800       0.999224             1.
      76.384235       0.998367             1.
      76.404669       0.999576             1.
      76.425103       1.000189             1.
      76.445537       0.999371             1.
      76.465971       1.000821             1.
      76.486406       0.999247             1.
      76.506840       0.998506             1.
      76.527274       1.000213             1.
      76.547708       1.000837             1.
      76.568142       0.999452             1.
      76.588577       1.000255             1.
      76.609011       1.000996             1.
      76.629445       1.001668             1.
      76.649879       0.999815             1.
      76.670313       1.000189             1.
      76.690747       1.001677             1.
      76.711182       1.000710             1.
      76.731616       0.999381             1.
      76.752050       1.001600             1.
      76.772484       0.999592             1.
      76.792918       1.001793             1.
      76.813353       0.997763             1.
      76.833787       0.999868             1.
      76.854221       1.000087             1.
      76.874655       0.999610             1.
      76.895089       1.001208             1.
      76.915524       1.000515             1.
      76.935958       1.001823             1.
      76.956392       1.001256             1.
      76.976826       1.001948             1.
      76.997260       1.003328             1.
      77.017695       1.001124             1.
      77.038129       1.001789             1.
      77.058563       1.002216             1.
      77.078997       1.002531             1.
      77.099431       1.004013             1.
      77.119866       1.002266             1.
      77.140300       1.002241             1.
      77.160734       1.001008             1.
      77.181168       1.002965             1.
      77.201602       1.001076             1.
      77.222036       1.002930             1.
      77.242471       1.001804             1.
      77.262905       1.002629             1.
      77.283339       1.002814             1.
      77.303773       1.002022             1.
      77.324207       1.003317             1.
      77.344642       1.001471             1.
      77.365076       1.002396             1.
      77.385510       1.003539             1.
      77.405944       1.003157             1.
      77.426378       1.003649             1.
      77.446812       1.000987             1.
      77.467247       1.001400             1.
      77.487681       1.001460             1.
      77.508115       1.001046             1.
      77.528549       1.002014             1.
      77.548984       1.003802             1.
      77.569418       1.005729             1.
      77.589852       1.004111             1.
      77.610286       1.003287             1.
      77.630720       1.003607             1.
      77.651154       1.002423             1.
      77.671589       1.003619             1.
      77.692023       1.002964             1.
      77.712457       1.002849             1.
      77.732891       1.004196             1.
      77.753325       1.003535             1.
      77.773760       1.002976             1.
      77.794194       1.003090             1.
      77.814628       1.005085             1.
      77.835062       1.003953             1.
      77.855496       1.004865             1.
      77.875930       1.004024             1.
      77.896365       1.003464             1.
      77.916799       1.002980             1.
      77.937233       1.002171             1.
      77.957667       1.003115             1.
      77.978102       1.004607             1.
      77.998536       1.003502             1.
      78.018970       1.005556             1.
      78.039404       1.003256             1.
      78.059838       1.003660             1.
      78.080272       1.003720             1.
      78.100707       1.003205             1.
      78.121141       1.002607             1.
      78.141575       1.001936             1.
      78.162009       1.003534             1.
      78.182443       1.003464             1.
      78.202878       1.004163             1.
      78.223312       1.003333             1.
      78.243746       1.003441             1.
      78.264180       1.002785             1.
      78.284614       1.004104             1.
      78.305048       1.004714             1.
      78.325483       1.003755             1.
      78.345917       1.004983             1.
      78.366351       1.004142             1.
      78.386785       1.004272             1.
      78.407219       1.004143             1.
      78.427654       1.006118             1.
      78.448088       1.005635             1.
      78.468522       1.003382             1.
      78.488956       1.005725             1.
      78.509390       1.001823             1.
      78.529824       1.004088             1.
      78.550259       1.004944             1.
      78.570693       1.004409             1.
      78.591127       1.004840             1.
      78.611561       1.004758             1.
      78.631996       1.003462             1.
      78.652430       1.004067             1.
      78.672864       1.003814             1.
      78.693298       1.004145             1.
      78.713732       1.005104             1.
      78.734166       1.004401             1.
      78.754601       1.005043             1.
      78.775035       1.002627             1.
      78.795469       1.002301             1.
      78.815903       1.001795             1.
      78.836337       1.004203             1.
      78.856771       1.005218             1.
      78.877206       1.004950             1.
      78.897640       1.005196             1.
      78.918074       1.006882             1.
      78.938508       1.003625             1.
      78.958942       1.005095             1.
      78.979377       1.003774             1.
      78.999811       1.005114             1.
      79.020245       1.003631             1.
      79.040679       1.004552             1.
      79.061113       1.003403             1.
      79.081548       1.005392             1.
      79.101982       1.004995             1.
      79.122416       1.004631             1.
      79.142850       1.005181             1.
      79.163284       1.004436             1.
      79.183718       1.005031             1.
      79.204153       1.004635             1.
      79.224587       1.005353             1.
      79.245021       1.003304             1.
      79.265455       1.005820             1.
      79.285889       1.004656             1.
      79.306323       1.005150             1.
      79.347192       1.005415             1.
      79.367626       1.005577             1.
      79.388060       1.005112             1.
      79.408494       1.005791             1.
      79.428929       0.998239             1.
      79.449363       0.999574             1.
      79.469797       1.005247             1.
      79.490231       1.004881             1.
      79.510665       1.003815             1.
      79.531100       1.004712             1.
      79.551534       1.005236             1.
      79.571968       1.002547             1.
      79.592402       1.005019             1.
      79.612836       1.004466             1.
      79.633270       1.005900             1.
      79.653705       1.006135             1.
      79.674139       1.004726             1.
      79.694573       1.004641             1.
      79.715007       1.003771             1.
      79.735441       1.005018             1.
      79.755876       1.004887             1.
      79.776310       1.004216             1.
      79.796744       1.005037             1.
      79.817178       1.004715             1.
      79.837612       1.004609             1.
      79.858046       1.004794             1.
      79.878481       1.003811             1.
      79.898915       1.002708             1.
      79.919349       1.003438             1.
      79.939783       1.001861             1.
      79.960217       1.005574             1.
      79.980651       1.004758             1.
      80.001086       1.004355             1.
      80.021520       1.003389             1.
      80.041954       1.003545             1.
      80.062388       1.001992             1.
      80.082823       0.994977             1.
      80.103257       1.002890             1.
      80.123691       1.005797             1.
      80.144125       1.004166             1.
      80.164559       1.005723             1.
      80.184993       1.006444             1.
      80.205427       1.003950             1.
      80.225862       1.002395             1.
      80.246296       1.003578             1.
      80.266730       1.003692             1.
      80.287164       1.005434             1.
      80.307598       1.003966             1.
      80.328033       1.003820             1.
      80.348467       1.004472             1.
      80.368901       1.002524             1.
      80.389335       1.004697             1.
      80.409769       1.003879             1.
      80.430203       1.002601             1.
      80.450638       1.003586             1.
      80.471072       1.004882             1.
      80.491506       1.002890             1.
      80.511940       1.002964             1.
      80.532374       1.003616             1.
      80.552809       1.003368             1.
      80.573243       1.003298             1.
      80.593677       1.002455             1.
      80.614111       1.004976             1.
      80.634545       1.003396             1.
      80.654979       1.004917             1.
      80.675414       1.002203             1.
      80.695848       1.003833             1.
      80.716282       1.001888             1.
      80.736716       0.994478             1.
      80.757150       0.995309             1.
      80.777585       1.005574             1.
      80.798019       1.003959             1.
      80.818453       1.003322             1.
      80.838887       1.003333             1.
      80.859321       1.002215             1.
      80.879755       1.004394             1.
      80.920624       1.004802             1.
      80.941058       1.004817             1.
      80.961492       1.002535             1.
      80.981926       1.002831             1.
      81.002360       1.001923             1.
      81.022795       1.003216             1.
      81.043229       1.002943             1.
      81.063663       1.001391             1.
      81.084097       1.001521             1.
      81.104531       1.003801             1.
      81.124965       1.002807             1.
      81.145400       1.002122             1.
      81.165834       1.002319             1.
      81.186268       1.003125             1.
      81.206702       1.003783             1.
      81.227136       1.004313             1.
      81.247571       1.002261             1.
      81.268005       1.004912             1.
      81.288439       1.003099             1.
      81.308873       1.002930             1.
      81.329307       1.002828             1.
      81.349741       1.003867             1.
      81.370176       1.001977             1.
      81.390610       0.994013             1.
      81.411044       0.997303             1.
      81.431478       1.002396             1.
      81.451912       1.002610             1.
      81.472347       1.002499             1.
      81.492781       1.002163             1.
      81.513215       1.003024             1.
      81.533649       1.002877             1.
      81.554083       1.003043             1.
      81.574517       1.002591             1.
      81.594951       1.000636             1.
      81.615386       1.002445             1.
      81.635820       1.003080             1.
      81.656254       1.003937             1.
      81.676688       1.001905             1.
      81.697122       1.002301             1.
      81.717557       1.002656             1.
      81.737991       1.001485             1.
      81.758425       1.001945             1.
      81.778859       1.001486             1.
      81.799293       1.001047             1.
      81.819727       1.001978             1.
      81.840162       1.001818             1.
      81.860596       1.001950             1.
      81.881030       1.001510             1.
      81.901464       1.003013             1.
      81.921898       1.002925             1.
      81.942332       1.002332             1.
      81.962767       1.001444             1.
      81.983201       1.001026             1.
      82.003635       1.002567             1.
      82.024069       1.002058             1.
      82.044503       0.993897             1.
      82.064938       0.996835             1.
      82.085372       0.999891             1.
      82.105806       1.002661             1.
      82.126240       1.001744             1.
      82.146674       1.000782             1.
      82.167108       1.002412             1.
      82.187543       0.999511             1.
      82.207977       1.001155             1.
      82.228411       0.999225             1.
      82.248845       1.001096             1.
      82.269279       1.000905             1.
      82.289713       1.002843             1.
      82.330582       1.001120             1.
      82.351016       1.002105             1.
      82.371450       1.001409             1.
      82.391884       1.001123             1.
      82.412319       1.000479             1.
      82.432753       1.001032             1.
      82.453187       1.001494             1.
      82.473621       1.000219             1.
      82.494055       1.003855             1.
      82.514489       0.998891             1.
      82.534923       1.000491             1.
      82.555358       0.999644             1.
      82.575792       1.002110             1.
      82.596226       0.998956             1.
      82.616660       1.001311             1.
      82.637094       0.999641             1.
      82.657529       1.001199             1.
      82.677963       0.999809             1.
      82.698397       0.993064             1.
      82.718831       0.993402             1.
      82.739265       0.997596             1.
      82.759699       0.997216             1.
      82.780134       0.996821             1.
      82.800568       1.000325             1.
      82.821002       1.001213             1.
      82.841436       1.000153             1.
      82.861870       0.999540             1.
      82.882304       1.000013             1.
      82.902739       0.999733             1.
      82.923173       1.000023             1.
      82.943607       1.000797             1.
      82.964041       0.999884             1.
      82.984475       1.000203             1.
      83.004909       0.999839             1.
      83.025344       1.000435             1.
      83.045778       1.000115             1.
      83.066212       0.998669             1.
      83.086646       1.000724             1.
      83.107080       0.997838             1.
      83.127514       0.999043             1.
      83.147949       0.999631             1.
      83.168383       0.998782             1.
      83.188817       1.000360             1.
      83.209251       0.999727             1.
      83.229685       0.999977             1.
      83.250119       1.000462             1.
      83.270554       0.998768             1.
      83.290988       0.998159             1.
      83.311422       0.997817             1.
      83.331856       0.997902             1.
      83.352290       0.991825             1.
      83.372724       0.992239             1.
      83.393159       0.997755             1.
      83.413593       0.997862             1.
      83.434027       0.996767             1.
      83.454461       0.996786             1.
      83.474895       0.999595             1.
      83.495329       1.000782             1.
      83.515764       0.998865             1.
      83.536198       0.997972             1.
      83.556632       0.997872             1.
      83.577066       0.998468             1.
      83.597500       1.001281             1.
      83.617934       0.999974             1.
      83.638369       0.998778             1.
      83.658803       0.997997             1.
      83.679237       0.997387             1.
      83.699671       0.998858             1.
      83.720105       0.997860             1.
      83.740540       0.997268             1.
      83.760974       0.999965             1.
      83.781408       0.998493             1.
      83.801842       0.998323             1.
      83.822276       0.997575             1.
      83.842710       0.998654             1.
      83.863145       0.998656             1.
      83.883579       0.997778             1.
      83.904013       0.998028             1.
      83.924447       0.998494             1.
      83.944881       0.998299             1.
      83.965315       0.998103             1.
      83.985749       0.996569             1.
      84.006184       0.997607             1.
      84.026618       0.996505             1.
      84.047052       0.995686             1.
      84.067486       0.995902             1.
      84.087920       0.994903             1.
      84.108354       0.997741             1.
      84.128789       0.998974             1.
      84.149223       0.997256             1.
      84.169657       0.996533             1.
      84.190091       0.997390             1.
      84.210525       0.998389             1.
      84.230959       0.996570             1.
      84.251394       0.997984             1.
      84.271828       0.997232             1.
      84.292262       0.997204             1.
      84.312696       0.999780             1.
      84.333130       0.996485             1.
      84.353564       0.997195             1.
      84.373999       0.996384             1.
      84.394433       0.998517             1.
      84.414867       0.997554             1.
      84.435301       0.996747             1.
      84.455735       0.998166             1.
      84.476169       0.997399             1.
      84.496604       0.997206             1.
      84.517038       0.998387             1.
      84.537472       0.997010             1.
      84.557906       0.997732             1.
      84.578340       0.997511             1.
      84.598774       0.998052             1.
      84.619209       0.997491             1.
      84.639643       0.996617             1.
