 0   131.5121143  1.00127414345    
 0   131.5325486  1.00184857973    
 0   131.5529828  1.00114067431    
 0   131.5734169  1.00087805088    
 0   131.5938511  1.00080231924    
 0   131.6142854  1.00096039475    
 0   131.6347195  1.00077270996    
 0   131.6551537  1.00118201534    
 0   131.6755880  1.00194400813    
 0   131.6960222  1.00219136628    
 0   131.7164563  1.00129567111    
 0   131.7368905  1.00018392969    
 0   131.7573248  1.0011304236     
 0   131.7777589  1.00163891247    
 0   131.7981931  1.00220913884    
 0   131.8186274  1.00157775806    
 0   131.8390615  1.00197225297    
 0   131.8594957  1.00199423544    
 0   131.8799299  1.00248120831    
 0   131.9003641  1.00204833447    
 0   131.9207983  1.00139190417    
 0   131.9412325  1.00328443717    
 0   131.9616667  1.00121423686    
 0   131.9821009  1.00118508239    
 0   132.0025351  1.00083512385    
 0   132.0229692  1.00162423028    
 0   132.0434035  1.00185553015    
 0   132.0638377  1.0033324954     
 0   132.0842718  1.00206062599    
 0   132.1047060  1.00139167094    
 0   132.1251403  1.00241264867    
 0   132.1455744  1.00207144813    
 0   132.1660086  1.00130831249    
 0   132.1864430  1.00231447975    
 0   132.2068772  1.00294414625    
 0   132.2273113  1.00187010738    
 0   132.2477455  1.00232621151    
 0   132.2681798  1.00328226808    
 0   132.2886139  1.0029898138     
 0   132.3090481  1.00189936681    
 0   132.3294824  1.00292956901    
 0   132.3499165  1.00213271915    
 0   132.3703507  1.00124305313    
 0   132.3907849  1.00222895221    
 0   132.4112191  1.00239214725    
 0   132.4316533  1.00260705065    
 0   132.4520875  1.00227701043    
 0   132.4725218  1.00206154727    
 0   132.4929559  1.00229717366    
 0   132.5133901  1.00389006872    
 0   132.5338242  1.00396045927    
 0   132.5542585  1.00256685247    
 0   132.5746927  1.00203671933    
 0   132.5951268  1.00279177335    
 0   132.6155611  1.00413333359    
 0   132.6359953  1.00233861965    
 0   132.6564295  1.00248541822    
 0   132.6768636  1.0026247066     
 0   132.6972979  1.00261548212    
 0   132.7177321  1.00268870648    
 0   132.7381662  1.00203626452    
 0   132.7586005  1.00322316615    
 0   132.7790347  1.0014565921     
 0   132.7994688  1.00272674723    
 0   132.8199030  1.00248974474    
 0   132.8403373  1.001205922      
 0   132.8607714  1.00184390335    
 0   132.8812056  1.00319913121    
 0   132.9016399  1.00276341188    
 0   132.9220740  1.00291613464    
 0   132.9425082  1.00139417822    
 0   132.9629424  1.00156534992    
 0   132.9833767  1.00245365151    
